raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
"나스닥 자체가 너무나 급하게 올랐습니다. 특히 빅테크 기업들이요.. 오르는건 맞지만 단기간에 너무 급하게 오른지라, 단기간은 잠깐 오를지 몰라도 점차 빠질꺼라고 예상이 됩니다..",나스닥 자체가 너무나 급하게 올랐습니다 특히 빅테크 기업들이요 오르는건 맞지만 단기간에 너무 급하게 오른지라 단기간은 잠깐 오를지 몰라도 점차 빠질꺼라고 예상이 됩니다,"나스닥 자체가 너무나 급하게 올랐습니다. 특히 빅테크 기업들이요.. 오르는건 맞지만 단기간에 너무 급하게 오른지라, 단기간은 잠깐 오를지 몰라도 점차 빠질꺼라고 예상이 됩니다..",2023-06-08T08:34:42+09:00,0.2775,0.171,0.5515,2
다팔고 재진입 ㅠ,다팔고 재진입,다팔고 재진입 ㅠ,2023-10-26T17:01:09+09:00,0.4139,0.2994,0.2867,0
무지성 구매...,무지성 구매,무지성 구매...,2024-06-14T16:46:35+09:00,0.0491,0.869,0.0819,1
내일은 오르겠죠?,내일은 오르겠죠,내일은 오르겠죠?,2024-01-07T22:46:15+09:00,0.039,0.8447,0.1162,1
먼일이죠,먼일이죠,먼일이죠,2023-10-25T22:50:41+09:00,0.0305,0.9488,0.0207,1
다 쏘는데 지혼자 배 벅벅긁고있네,다 쏘는데 지혼자 배 벅벅긁고있네,다 쏘는데 지혼자 배 벅벅긁고있네,2024-11-06T18:53:39+09:00,0.0576,0.8778,0.0645,1
지금 애플 살까요?,지금 애플 살까요,지금 애플 살까요?,2023-04-20T15:45:52+09:00,0.0282,0.9491,0.0227,1
유후,유후,유후,2024-01-12T23:25:39+09:00,0.0567,0.8777,0.0657,1
"추매합니다. 마소도 갖고 있지만
아무리 생각해도 
미국 1등 기업에는 애플이 어울리네요.
당분간 애플이 어려울 순 있으나,
곧 다시 1등 기업이 될거임",추매합니다 마소도 갖고 있지만 아무리 생각해도 미국 1등 기업에는 애플이 어울리네요 당분간 애플이 어려울 순 있으나 곧 다시 1등 기업이 될거임,"추매합니다. 마소도 갖고 있지만 아무리 생각해도 미국 1등 기업에는 애플이 어울리네요. 당분간 애플이 어려울 순 있으나, 곧 다시 1등 기업이 될거임",2024-02-02T22:54:02+09:00,0.7999,0.1148,0.0852,0
추매 때려,추매 때려,추매 때려,2025-01-28T05:09:08+09:00,0.876,0.0781,0.0459,0
심각하네.이벤트있는날인데,심각하네이벤트있는날인데,심각하네.이벤트있는날인데,2023-09-12T23:42:57+09:00,0.0367,0.9195,0.0438,1
애플주 판매를 했는데 왜 안팔리는거죠?,애플주 판매를 했는데 왜 안팔리는거죠,애플주 판매를 했는데 왜 안팔리는거죠?,2024-09-04T13:08:28+09:00,0.0794,0.8693,0.0512,1
더살돈없다고 그만내려가!!!,더살돈없다고 그만내려가,더살돈없다고 그만내려가!!!,2025-01-21T11:28:40+09:00,0.172,0.6385,0.1896,1
역시 사과야,역시 사과야,역시 사과야,2024-07-16T11:50:24+09:00,0.0235,0.9434,0.0331,1
전고점 돌파하나?,전고점 돌파하나,전고점 돌파하나?,2024-08-14T06:55:10+09:00,0.1512,0.1738,0.675,2
느낌이 좋아서 ㅎㅎ,느낌이 좋아서,느낌이 좋아서 ㅎㅎ,2025-01-29T18:28:33+09:00,0.0242,0.9268,0.049,1
어 다른데서 벌어서 한주씩담아줄게,어 다른데서 벌어서 한주씩담아줄게,어 다른데서 벌어서 한주씩담아줄게,2025-01-22T01:22:51+09:00,0.0482,0.8928,0.059,1
맥주값~♡,맥주값,맥주값,2024-06-13T01:47:28+09:00,0.0442,0.906,0.0499,1
"근데 애플 장기적으로는 오르지 않나?
라고 생각하는데",근데 애플 장기적으로는 오르지 않나 라고 생각하는데,근데 애플 장기적으로는 오르지 않나? 라고 생각하는데,2024-03-23T02:19:01+09:00,0.0699,0.7726,0.1575,1
여윽시 잡주 어디안가노,여윽시 잡주 어디안가노,여윽시 잡주 어디안가노,2024-02-28T02:41:55+09:00,0.1623,0.7572,0.0805,1
"애플(+0.32%)은 웨드부시가 AI 기반 아이폰 관련 성장을 시장이 과소평가하고 있다며 목표주가를 상향 조정하자 시가총액 4조 달러에 근접. 

연말을 앞두고 주식시장은 거래량이 크게 감소한 가운데 국채 금리와 달러화의 영향을 받으며 변화가 진행. 
국채 금리는 연준이 12월 FOMC를 통해 금리 전망을 상향 조정한 후 지속적으로 상승했는데, 신규실업수당 청구건수 감소를 통해 견고한 고용시장에 대한 기대로 10년물 기준 4.64%까지 상승. 
이에 주식시장은 전 거래일 상승을 뒤로하며 매물 소화 과정이 진행.",애플032은 웨드부시가 AI 기반 아이폰 관련 성장을 시장이 과소평가하고 있다며 목표주가를 상향 조정하자 시가총액 4조 달러에 근접 연말을 앞두고 주식시장은 거래량이 크게 감소한 가운데 국채 금리와 달러화의 영향을 받으며 변화가 진행 국채 금리는 연준이 12월 FOMC를 통해 금리 전망을 상향 조정한 후 지속적으로 상승했는데 신규실업수당 청구건수 감소를 통해 견고한 고용시장에 대한 기대로 10년물 기준 464까지 상승 이에 주식시장은 전 거래일 상승을 뒤로하며 매물 소화 과정이 진행,"애플0.32은 웨드부시가 AI 기반 아이폰 관련 성장을 시장이 과소평가하고 있다며 목표주가를 상향 조정하자 시가총액 4조 달러에 근접. 연말을 앞두고 주식시장은 거래량이 크게 감소한 가운데 국채 금리와 달러화의 영향을 받으며 변화가 진행. 국채 금리는 연준이 12월 FOMC를 통해 금리 전망을 상향 조정한 후 지속적으로 상승했는데, 신규실업수당 청구건수 감소를 통해 견고한 고용시장에 대한 기대로 10년물 기준 4.64까지 상승. 이에 주식시장은 전 거래일 상승을 뒤로하며 매물 소화 과정이 진행.",2024-12-27T07:03:02+09:00,0.2992,0.1603,0.5406,2
아 몰라,아 몰라,아 몰라,2024-01-12T00:06:31+09:00,0.0199,0.9657,0.0144,1
ㅠㅠ,,ㅠㅠ,2024-03-07T19:14:43+09:00,0.0303,0.9298,0.0399,1
엥 오늘은 아이패드 발표 아닌가? 다들 왜 ai 얘기 하고 계시지ㅋㅋㅋㅋ그리고 애플은 원래 신제품 발표 전에 상승하고 발표하면 떨어지고 매출 올라오면 다시 오르는 패턴으로 갑니당,엥 오늘은 아이패드 발표 아닌가 다들 왜 ai 얘기 하고 계시지그리고 애플은 원래 신제품 발표 전에 상승하고 발표하면 떨어지고 매출 올라오면 다시 오르는 패턴으로 갑니당,엥 오늘은 아이패드 발표 아닌가? 다들 왜 ai 얘기 하고 계시지ㅋㅋㅋㅋ그리고 애플은 원래 신제품 발표 전에 상승하고 발표하면 떨어지고 매출 올라오면 다시 오르는 패턴으로 갑니당,2024-05-07T22:20:10+09:00,0.2507,0.2647,0.4846,2
기회옅보길잘했넹 나자신칭찬햇,기회옅보길잘했넹 나자신칭찬햇,기회옅보길잘했넹 나자신칭찬햇,2025-01-28T01:10:33+09:00,0.1182,0.6155,0.2663,1
애플은 신이라니까요~~~~벌써 14퍼~~,애플은 신이라니까요벌써 14퍼,애플은 신이라니까요벌써 14퍼,2024-05-22T08:27:12+09:00,0.0434,0.9094,0.0472,1
전체로 보면 올랐,전체로 보면 올랐,전체로 보면 올랐,2025-01-31T06:33:07+09:00,0.0976,0.3774,0.525,2
매도 그만해 다오...,매도 그만해 다오,매도 그만해 다오...,2023-10-06T22:33:23+09:00,0.469,0.2761,0.2549,0
더 살걸,더 살걸,더 살걸,2024-12-23T10:17:47+09:00,0.0319,0.931,0.0371,1
애플카 포기하고 AI집중이래용,애플카 포기하고 AI집중이래용,애플카 포기하고 AI집중이래용,2024-02-28T07:35:48+09:00,0.0674,0.88,0.0525,1
소수점은 언제 팔 수 있나옆,소수점은 언제 팔 수 있나옆,소수점은 언제 팔 수 있나옆,2023-11-11T06:01:08+09:00,0.0968,0.7603,0.1429,1
빨랐네,빨랐네,빨랐네,2024-08-06T00:09:14+09:00,0.0297,0.9325,0.0378,1
사과랑 엔비는 그냥 냅두면 계속 올라가네 ㅋㅋㅋ 떨어질때마다 주어야겠다,사과랑 엔비는 그냥 냅두면 계속 올라가네 떨어질때마다 주어야겠다,사과랑 엔비는 그냥 냅두면 계속 올라가네 ㅋㅋㅋ 떨어질때마다 주어야겠다,2024-06-11T22:44:41+09:00,0.2774,0.2175,0.5051,2
이게 맞나요?,이게 맞나요,이게 맞나요?,2023-11-03T09:05:43+09:00,0.019,0.9652,0.0157,1
냠,냠,냠,2025-02-19T14:59:47+09:00,0.0167,0.9659,0.0174,1
날아올라라!! 애플이여!,날아올라라 애플이여,날아올라라!! 애플이여!,2023-05-06T19:05:04+09:00,0.0727,0.4417,0.4855,2
이야 치킨이다,이야 치킨이다,이야 치킨이다,2024-05-03T17:22:06+09:00,0.0226,0.9182,0.0592,1
"집에 맥북까지 있음에도 애플 주식 살 생각을 안하니
신앙심이 부족한것 같습니다


애맨",집에 맥북까지 있음에도 애플 주식 살 생각을 안하니 신앙심이 부족한것 같습니다 애맨,집에 맥북까지 있음에도 애플 주식 살 생각을 안하니 신앙심이 부족한것 같습니다 애맨,2023-05-05T23:07:18+09:00,0.0529,0.8897,0.0573,1
정찰병 투입.,정찰병 투입,정찰병 투입.,2025-01-22T00:58:34+09:00,0.0368,0.9132,0.05,1
더 더 더...!,더 더 더,더 더 더...!,2023-07-11T01:27:24+09:00,0.0225,0.9321,0.0454,1
그거한다구 사과 망하겠어요,그거한다구 사과 망하겠어요,그거한다구 사과 망하겠어요,2024-03-23T10:42:46+09:00,0.0904,0.8364,0.0731,1
신상 기념 매수,신상 기념 매수,신상 기념 매수,2024-10-21T17:09:44+09:00,0.2686,0.1528,0.5785,2
의견을 참고하고 싶어요. 애플 다 팔고 다른곳에 넣고 싶은데가 있는데 팔까요? 아님 애플 냅둘까요?,의견을 참고하고 싶어요 애플 다 팔고 다른곳에 넣고 싶은데가 있는데 팔까요 아님 애플 냅둘까요,의견을 참고하고 싶어요. 애플 다 팔고 다른곳에 넣고 싶은데가 있는데 팔까요? 아님 애플 냅둘까요?,2023-07-20T20:49:27+09:00,0.0975,0.7818,0.1207,1
아직도 나한테 까지 올려면 많이 남았네 자 어여 오자 ㅋㅋㅋㅋㅋ,아직도 나한테 까지 올려면 많이 남았네 자 어여 오자,아직도 나한테 까지 올려면 많이 남았네 자 어여 오자 ㅋㅋㅋㅋㅋ,2023-07-27T22:40:20+09:00,0.0607,0.8335,0.1057,1
시총3위는 무슨 다시 1위하러 가자~,시총3위는 무슨 다시 1위하러 가자,시총3위는 무슨 다시 1위하러 가자,2024-05-28T17:26:08+09:00,0.1515,0.4062,0.4422,2
걍 묵묵하게 등반하네ㅋㅋ,걍 묵묵하게 등반하네,걍 묵묵하게 등반하네ㅋㅋ,2025-01-30T00:51:11+09:00,0.0806,0.8458,0.0737,1
폭락인디... 뭔일인가요!,폭락인디 뭔일인가요,폭락인디... 뭔일인가요!,2023-11-03T06:25:22+09:00,0.2982,0.445,0.2568,1
애플이니까 ~,애플이니까,애플이니까,2024-11-11T22:47:59+09:00,0.0219,0.9587,0.0194,1
"미국 하원의원 낸시 펠로시가 최근 공개한 의회 거래 보고서에 따르면, 주요 기술 기업 주식 및 옵션에서 대규모 거래를 실행했습니다. 
---

1. 펠로시의 대규모 기술주 거래 내역

낸시 펠로시는 Alphabet(GOOGL), Amazon(AMZN), NVIDIA(NVDA), Apple(AAPL) 등의 콜옵션을 대량 구매했으며, 다음과 같은 특징이 있습니다.

Alphabet & Amazon: 행사가는 각각 $150이며 만기일은 2026년 1월 16일입니다. 각 콜옵션은 $250,001에서 $500,000 사이의 가치를 보유하고 있습니다.

NVIDIA & Vistra Corp: NVIDIA의 콜옵션은 $80의 행사가로, Vistra의 콜옵션은 $50의 행사가로 각각 $250,001에서 $1,000,000 사이의 가치를 기록했습니다.

Apple 매도: 펠로시는 2024년 12월 말에 AAPL 주식 약 31,600주를 매각해 $5,000,001에서 $25,000,000 사이의 수익을 얻었습니다.

---

2. 기술주 투자 배경과 시장 전망

1) 기술주의 강세 지속 가능성

Alphabet(GOOGL): GOOGL은 최근 52주 최고가인 $201.42에 근접해 있으며, 14.38%의 매출 성장률을 기록하고 있습니다. 그러나 현재 주가는 약간 과대평가되었다는 분석도 있어 투자자들이 신중해야 합니다.

NVIDIA(NVDA): AI와 GPU 기술의 강력한 수요로 인해 NVIDIA는 꾸준한 성장세를 보이고 있습니다. 이번 거래에서도 NVIDIA가 주요 투자 대상으로 포함된 점은 시장의 AI 기술 성장 가능성을 반영합니다.

2) 대규모 매각의 의미

펠로시는 AAPL 주식을 대규모로 매각하며 수익을 실현했습니다. 이는 Apple 주식이 과대평가되었다고 판단하거나, 기술주의 다른 종목에 투자하기 위한 전략적 움직임일 가능성이 있습니다.",미국 하원의원 낸시 펠로시가 최근 공개한 의회 거래 보고서에 따르면 주요 기술 기업 주식 및 옵션에서 대규모 거래를 실행했습니다 1 펠로시의 대규모 기술주 거래 내역 낸시 펠로시는 AlphabetGOOGL AmazonAMZN NVIDIANVDA AppleAAPL 등의 콜옵션을 대량 구매했으며 다음과 같은 특징이 있습니다 Alphabet Amazon 행사가는 각각 150이며 만기일은 2026년 1월 16일입니다 각 콜옵션은 250001에서 500000 사이의 가치를 보유하고 있습니다 NVIDIA Vistra Corp NVIDIA의 콜옵션은 80의 행사가로 Vistra의 콜옵션은 50의 행사가로 각각 250001에서 1000000 사이의 가치를 기록했습니다 Apple 매도 펠로시는 2024년 12월 말에 AAPL 주식 약 31600주를 매각해 5000001에서 25000000 사이의 수익을 얻었습니다 2 기술주 투자 배경과 시장 전망 1 기술주의 강세 지속 가능성 AlphabetGOOGL GOOGL은 최근 52주 최고가인 20142에 근접해 있으며 1438의 매출 성장률을 기록하고 있습니다 그러나 현재 주가는 약간 과대평가되었다는 분석도 있어 투자자들이 신중해야 합니다 NVIDIANVDA AI와 GPU 기술의 강력한 수요로 인해 NVIDIA는 꾸준한 성장세를 보이고 있습니다 이번 거래에서도 NVIDIA가 주요 투자 대상으로 포함된 점은 시장의 AI 기술 성장 가능성을 반영합니다 2 대규모 매각의 의미 펠로시는 AAPL 주식을 대규모로 매각하며 수익을 실현했습니다 이는 Apple 주식이 과대평가되었다고 판단하거나 기술주의 다른 종목에 투자하기 위한 전략적 움직임일 가능성이 있습니다,"미국 하원의원 낸시 펠로시가 최근 공개한 의회 거래 보고서에 따르면, 주요 기술 기업 주식 및 옵션에서 대규모 거래를 실행했습니다. 1. 펠로시의 대규모 기술주 거래 내역 낸시 펠로시는 AlphabetGOOGL, AmazonAMZN, NVIDIANVDA, AppleAAPL 등의 콜옵션을 대량 구매했으며, 다음과 같은 특징이 있습니다. Alphabet Amazon 행사가는 각각 150이며 만기일은 2026년 1월 16일입니다. 각 콜옵션은 250,001에서 500,000 사이의 가치를 보유하고 있습니다. NVIDIA Vistra Corp NVIDIA의 콜옵션은 80의 행사가로, Vistra의 콜옵션은 50의 행사가로 각각 250,001에서 1,000,000 사이의 가치를 기록했습니다. Apple 매도 펠로시는 2024년 12월 말에 AAPL 주식 약 31,600주를 매각해 5,000,001에서 25,000,000 사이의 수익을 얻었습니다. 2. 기술주 투자 배경과 시장 전망 1 기술주의 강세 지속 가능성 AlphabetGOOGL GOOGL은 최근 52주 최고가인 201.42에 근접해 있으며, 14.38의 매출 성장률을 기록하고 있습니다. 그러나 현재 주가는 약간 과대평가되었다는 분석도 있어 투자자들이 신중해야 합니다. NVIDIANVDA AI와 GPU 기술의 강력한 수요로 인해 NVIDIA는 꾸준한 성장세를 보이고 있습니다. 이번 거래에서도 NVIDIA가 주요 투자 대상으로 포함된 점은 시장의 AI 기술 성장 가능성을 반영합니다. 2 대규모 매각의 의미 펠로시는 AAPL 주식을 대규모로 매각하며 수익을 실현했습니다. 이는 Apple 주식이 과대평가되었다고 판단하거나, 기술주의 다른 종목에 투자하기 위한 전략적 움직임일 가능성이 있습니다.",2025-01-21T20:55:23+09:00,0.1635,0.588,0.2485,1
